date,prcp
2/21/2014,0
2/22/2014,0
2/23/2014,0
2/24/2014,0
2/25/2014,0
2/26/2014,0
2/27/2014,0
2/28/2014,0
3/1/2014,0.25
3/2/2014,0.48
3/3/2014,0.16
3/4/2014,0
3/5/2014,0
3/6/2014,0
3/7/2014,0.25
3/8/2014,0.64
3/9/2014,0.04
3/10/2014,0
3/11/2014,0.16
3/12/2014,0
3/13/2014,0
3/14/2014,0
3/15/2014,0
3/16/2014,0
3/17/2014,0
3/18/2014,0
3/19/2014,0
3/20/2014,0
3/21/2014,0
3/22/2014,0
3/23/2014,0
3/24/2014,0
3/25/2014,0
3/26/2014,0.05
3/27/2014,0
3/28/2014,0
3/29/2014,0
3/30/2014,0
3/31/2014,0.02
4/1/2014,0.16
4/2/2014,0.02
4/3/2014,0.16
4/4/2014,0
4/5/2014,0
4/6/2014,0
4/7/2014,0.01
4/8/2014,0
4/9/2014,0
4/10/2014,0
4/11/2014,0
4/12/2014,0.01
4/13/2014,0.04
4/14/2014,0.08
4/15/2014,0
4/16/2014,0.05
4/17/2014,0
4/18/2014,0.02
4/19/2014,0.01
4/20/2014,0
4/21/2014,0.06
4/22/2014,0.05
4/23/2014,0
4/24/2014,0
4/25/2014,0.01
4/26/2014,0.01
4/27/2014,0.01
4/28/2014,0.07
4/29/2014,0
4/30/2014,0
5/1/2014,0
5/2/2014,0
5/3/2014,0
5/4/2014,0
5/5/2014,0.06
5/6/2014,0.07
5/7/2014,0.03
5/8/2014,
5/9/2014,
5/10/2014,0.01
5/11/2014,0
5/12/2014,0.45
5/13/2014,0
5/14/2014,0
5/15/2014,0
5/16/2014,0
5/17/2014,0
5/18/2014,0
5/19/2014,0.43
5/20/2014,0
5/21/2014,0.15
5/22/2014,
5/23/2014,0
5/24/2014,0
5/25/2014,0.76
5/26/2014,0.05
5/27/2014,0.01
5/28/2014,0.03
5/29/2014,0
5/30/2014,0
5/31/2014,0
6/1/2014,0
6/2/2014,0.66
6/3/2014,0.01
6/4/2014,0
6/5/2014,0
6/6/2014,0
6/7/2014,0.03
6/8/2014,0
6/9/2014,0
6/10/2014,0
6/11/2014,0
6/12/2014,0
6/13/2014,0
6/14/2014,0
6/15/2014,0.01
6/16/2014,0
6/17/2014,0.03
6/18/2014,0.15
6/19/2014,0.01
6/20/2014,0.07
6/21/2014,0.01
6/22/2014,0.01
6/23/2014,0.19
6/24/2014,0
6/25/2014,0.05
6/26/2014,0.06
6/27/2014,0.04
6/28/2014,0
6/29/2014,0.01
6/30/2014,0.02
7/1/2014,0
7/2/2014,0.01
7/3/2014,0.06
7/4/2014,0.01
7/5/2014,0.02
7/6/2014,0.05
7/7/2014,0
7/8/2014,0
7/9/2014,0.01
7/10/2014,0
7/11/2014,0
7/12/2014,0
7/13/2014,0
7/14/2014,0
7/15/2014,0
7/16/2014,0.03
7/17/2014,0.05
7/18/2014,0.05
7/19/2014,0
7/20/2014,1.09
7/21/2014,0
7/22/2014,0
7/23/2014,0.01
7/24/2014,0
7/25/2014,0
7/26/2014,0
7/27/2014,0.79
7/28/2014,0
7/29/2014,0
7/30/2014,0
7/31/2014,0
8/1/2014,0
8/2/2014,0
8/3/2014,0
8/4/2014,0
8/5/2014,0
8/6/2014,0.01
8/7/2014,0.15
8/8/2014,
8/9/2014,
8/10/2014,0
8/11/2014,0
8/12/2014,0
8/13/2014,0
8/14/2014,0.06
8/15/2014,0
8/16/2014,0
8/17/2014,0
8/18/2014,0
8/19/2014,0
8/20/2014,0
8/21/2014,0
8/22/2014,0
8/23/2014,0
8/24/2014,0.08
8/25/2014,0.01
8/26/2014,0.05
8/27/2014,0.01
8/28/2014,0.01
8/29/2014,0
8/30/2014,0
8/31/2014,0
9/1/2014,0
9/2/2014,0
9/3/2014,0
9/4/2014,0.04
9/5/2014,0.39
9/7/2014,0
9/8/2014,0
9/9/2014,0
9/10/2014,0
9/11/2014,0
9/12/2014,0
9/13/2014,0
9/14/2014,0
9/15/2014,0.01
9/16/2014,0
9/17/2014,0
9/18/2014,0
9/19/2014,0.04
9/20/2014,0.05
9/21/2014,0.01
9/22/2014,0
9/23/2014,0
9/24/2014,0
9/25/2014,0.1
9/26/2014,0
9/27/2014,0.04
9/28/2014,0.01
9/29/2014,0.02
9/30/2014,0.18
10/1/2014,0.37
10/2/2014,0
10/3/2014,0
10/4/2014,0
10/5/2014,0
10/6/2014,0.24
10/7/2014,1.22
10/8/2014,0
10/9/2014,0
10/10/2014,0
10/11/2014,0
10/12/2014,0
10/13/2014,0.06
10/14/2014,0.01
10/15/2014,0.04
10/16/2014,0
10/17/2014,0
10/18/2014,0.02
10/20/2014,2.1
10/21/2014,0
10/22/2014,0.05
10/23/2014,0.23
10/24/2014,0
10/25/2014,0
10/26/2014,0
10/27/2014,0
10/28/2014,0
10/29/2014,0.01
10/30/2014,0.05
10/31/2014,0.02
11/1/2014,0.04
11/2/2014,0
11/3/2014,0
11/4/2014,0
11/5/2014,0.14
11/6/2014,0.1
11/7/2014,0
11/8/2014,0.09
11/9/2014,0
11/10/2014,0
11/11/2014,0
11/12/2014,0.05
11/13/2014,0
11/14/2014,0
11/15/2014,0.62
11/16/2014,0.01
11/17/2014,0
11/18/2014,0
11/19/2014,0
11/20/2014,0.08
11/21/2014,0
11/22/2014,0
11/23/2014,0
11/24/2014,0.04
11/25/2014,0
11/26/2014,0
11/27/2014,0
11/28/2014,0
11/29/2014,0
11/30/2014,0.01
12/1/2014,0
12/2/2014,0.02
12/3/2014,0.15
12/4/2014,0.09
12/5/2014,0
12/6/2014,0
12/7/2014,0
12/8/2014,0
12/9/2014,0
12/10/2014,0
12/11/2014,0.05
12/12/2014,0.01
12/13/2014,0
12/14/2014,0.03
12/15/2014,0.02
12/16/2014,0.01
12/17/2014,0.01
12/18/2014,0
12/19/2014,0
12/20/2014,0
12/21/2014,0
12/22/2014,0
12/23/2014,0.93
12/24/2014,0.04
12/25/2014,0.02
12/26/2014,0
12/27/2014,0
12/28/2014,0
12/29/2014,0
12/30/2014,0
12/31/2014,0.05
1/1/2015,0
1/2/2015,0.04
1/3/2015,0.86
1/4/2015,0.02
1/5/2015,0
1/6/2015,0.02
1/7/2015,0
1/8/2015,0
1/9/2015,0
1/10/2015,0
1/11/2015,0
1/12/2015,0
1/13/2015,0
1/14/2015,0
1/15/2015,0
1/16/2015,0
1/17/2015,0
1/18/2015,0
1/19/2015,0
1/20/2015,0
1/21/2015,0
1/22/2015,0
1/23/2015,0
1/24/2015,0.2
1/25/2015,0.03
1/26/2015,0
1/27/2015,0
1/28/2015,0
1/29/2015,0
1/30/2015,0
1/31/2015,0
2/1/2015,0
2/2/2015,0
2/3/2015,0
2/4/2015,0.01
2/5/2015,0.19
2/6/2015,0
2/7/2015,0
2/8/2015,0
2/9/2015,0
2/10/2015,0.1
2/11/2015,0
2/12/2015,0
2/13/2015,0
2/14/2015,0.08
2/15/2015,0.46
2/16/2015,0
2/17/2015,0
2/18/2015,0
2/19/2015,0.01
2/20/2015,0.01
2/21/2015,0.24
2/22/2015,0
2/23/2015,0
2/24/2015,0
2/25/2015,0
2/26/2015,0
2/27/2015,0
2/28/2015,0
3/1/2015,0
3/2/2015,0
3/3/2015,0
3/4/2015,0
3/5/2015,0.65
3/6/2015,
3/7/2015,
3/8/2015,0
3/9/2015,0
3/10/2015,0
3/11/2015,0
3/13/2015,0
3/14/2015,0
3/15/2015,0
3/16/2015,0
3/17/2015,0
3/18/2015,0
3/19/2015,0
3/20/2015,0.05
3/21/2015,0
3/22/2015,0
3/23/2015,0
3/24/2015,0
3/25/2015,0
3/26/2015,0.26
3/27/2015,0
3/28/2015,0
3/29/2015,0.41
3/30/2015,0.04
3/31/2015,0
4/1/2015,0
4/2/2015,0
4/3/2015,0
4/4/2015,0
4/5/2015,0
4/6/2015,0
4/7/2015,0
4/8/2015,0.01
4/9/2015,0
4/10/2015,0
4/11/2015,0
4/12/2015,0
4/13/2015,0
4/14/2015,0.03
4/15/2015,0.01
4/16/2015,0
4/17/2015,0.06
4/18/2015,0
4/19/2015,0
4/20/2015,0
4/21/2015,0
4/22/2015,0.03
4/23/2015,0
4/24/2015,0.07
4/25/2015,0
4/26/2015,0.01
4/27/2015,0.06
4/28/2015,0.04
4/29/2015,0.02
4/30/2015,0
5/1/2015,0.06
5/2/2015,0
5/3/2015,0
5/4/2015,0
5/5/2015,0.05
5/6/2015,0.03
5/7/2015,0.01
5/8/2015,0.18
5/9/2015,0.05
5/10/2015,0
5/11/2015,0
5/12/2015,0.01
5/13/2015,0
5/14/2015,0
5/15/2015,0.13
5/16/2015,0
5/17/2015,0
5/18/2015,0
5/19/2015,0
5/20/2015,0
5/21/2015,0
5/22/2015,0
5/23/2015,0.07
5/24/2015,0
5/25/2015,0
5/26/2015,0
5/27/2015,0
5/28/2015,0
5/29/2015,0
5/30/2015,0
5/31/2015,0
6/1/2015,0
6/2/2015,0
6/3/2015,0
6/4/2015,0
6/5/2015,0
6/6/2015,0
6/7/2015,0
6/8/2015,0
6/9/2015,0
6/10/2015,0
6/11/2015,0
6/12/2015,0
6/13/2015,0
6/14/2015,0
6/15/2015,0
6/16/2015,0
6/17/2015,0.03
6/18/2015,0
6/19/2015,0.01
6/20/2015,0.04
6/21/2015,0
6/22/2015,0
6/23/2015,0.03
6/24/2015,0.03
6/25/2015,0.03
6/26/2015,0
6/27/2015,0
6/28/2015,0
6/29/2015,0
6/30/2015,0
7/1/2015,0
7/2/2015,0
7/3/2015,0
7/4/2015,0
7/5/2015,0
7/6/2015,0
7/7/2015,0
7/8/2015,0.03
7/9/2015,0
7/10/2015,0.01
7/11/2015,0.02
7/12/2015,0.02
7/13/2015,0
7/14/2015,0.01
7/15/2015,0
7/16/2015,0
7/17/2015,0
7/18/2015,0
7/19/2015,0.05
7/20/2015,0
7/21/2015,0
7/22/2015,0.01
7/23/2015,0
7/24/2015,0
7/25/2015,0
7/26/2015,0
7/27/2015,0
7/28/2015,0
7/29/2015,0
7/30/2015,0
7/31/2015,0
8/1/2015,0.02
8/2/2015,0
8/3/2015,0
8/4/2015,0
8/5/2015,0
8/6/2015,0.1
8/7/2015,0.14
8/8/2015,0
8/9/2015,0
8/10/2015,0.01
8/11/2015,0
8/12/2015,0
8/13/2015,0
8/14/2015,0
8/15/2015,0.01
8/16/2015,0
8/17/2015,0.01
8/18/2015,0.06
8/19/2015,
8/20/2015,
8/21/2015,0
8/22/2015,0
8/23/2015,0.02
8/24/2015,0.42
8/25/2015,0.2
8/26/2015,0.62
8/27/2015,0.62
8/28/2015,0.06
8/29/2015,0
8/30/2015,0
8/31/2015,0
9/1/2015,0
9/2/2015,0
9/3/2015,0.23
9/4/2015,0.52
9/5/2015,0.08
9/6/2015,0
9/7/2015,0.06
9/8/2015,0.01
9/9/2015,0
9/10/2015,0
9/11/2015,0.77
9/12/2015,0.5
9/13/2015,0.11
9/14/2015,0.77
9/15/2015,0.26
9/16/2015,0.01
9/17/2015,0
9/18/2015,0.02
9/19/2015,0.02
9/20/2015,0
9/21/2015,0.07
9/22/2015,0.09
9/23/2015,0.01
9/24/2015,0
9/25/2015,0.08
9/26/2015,0.03
9/27/2015,0.15
9/28/2015,0.04
9/29/2015,0.11
9/30/2015,0.04
10/1/2015,0.05
10/2/2015,0.03
10/3/2015,0
10/4/2015,0
10/5/2015,0
10/6/2015,0
10/7/2015,0.04
10/8/2015,0
10/9/2015,0
10/10/2015,0
10/11/2015,0
10/12/2015,0.03
10/13/2015,0.04
10/14/2015,0.01
10/15/2015,0.01
10/16/2015,0
10/17/2015,0
10/18/2015,0.04
10/19/2015,0
10/20/2015,0.01
10/21/2015,0.06
10/22/2015,0.01
10/23/2015,0
10/24/2015,0
10/25/2015,0
10/26/2015,0
10/27/2015,0.11
10/28/2015,0.01
10/29/2015,0
10/30/2015,0
10/31/2015,0
11/1/2015,0.19
11/2/2015,0.01
11/3/2015,0
11/4/2015,0.02
11/5/2015,0.03
11/6/2015,0.01
11/7/2015,0.1
11/8/2015,0.02
11/9/2015,0.11
11/10/2015,0
11/11/2015,0
11/12/2015,0.01
11/13/2015,0
11/14/2015,0.17
11/15/2015,0.02
11/16/2015,0
11/17/2015,0
11/18/2015,0.02
11/19/2015,0
11/20/2015,1.57
11/21/2015,0.85
11/22/2015,0.33
11/23/2015,0.62
11/24/2015,0.75
11/25/2015,0.01
11/26/2015,0.36
11/27/2015,0.11
11/28/2015,0.02
11/29/2015,0.03
11/30/2015,0.01
12/1/2015,0
12/2/2015,0
12/3/2015,0.06
12/4/2015,0.02
12/5/2015,0
12/6/2015,0
12/7/2015,0
12/8/2015,0
12/9/2015,0
12/10/2015,0.06
12/11/2015,0
12/12/2015,0.39
12/13/2015,0
12/14/2015,0
12/15/2015,0.08
12/16/2015,0
12/17/2015,0.02
12/18/2015,0.08
12/19/2015,0.13
12/20/2015,0.03
12/21/2015,0.01
12/22/2015,0
12/23/2015,0
12/24/2015,0
12/25/2015,0
12/26/2015,0.02
12/27/2015,0.43
12/28/2015,0.01
12/29/2015,0
12/30/2015,0
12/31/2015,0
1/1/2016,0
1/2/2016,0
1/3/2016,0
1/4/2016,0
1/5/2016,0
1/6/2016,0
1/7/2016,0.18
1/8/2016,0.01
1/9/2016,0.03
1/10/2016,0.01
1/11/2016,0
1/12/2016,0
1/13/2016,0
1/14/2016,0
1/15/2016,0
1/16/2016,0.01
1/17/2016,0
1/18/2016,0
1/19/2016,0
1/20/2016,0
1/21/2016,0
1/22/2016,0
1/23/2016,0
1/24/2016,0
1/25/2016,0.04
1/26/2016,0.16
1/27/2016,0.01
1/28/2016,0
1/29/2016,0
1/30/2016,0
1/31/2016,0
2/1/2016,0
2/2/2016,0.06
2/3/2016,0
2/4/2016,0
2/5/2016,0
2/6/2016,0
2/7/2016,0.02
2/8/2016,0.01
2/9/2016,0
2/10/2016,0
2/11/2016,0
2/12/2016,0.02
2/13/2016,0
2/14/2016,0
2/15/2016,0
2/16/2016,0.02
2/17/2016,0.21
2/18/2016,0.02
2/19/2016,0.03
2/20/2016,0.01
2/21/2016,0
2/22/2016,0
2/23/2016,0
2/24/2016,0
2/25/2016,0
2/26/2016,0
2/27/2016,0
2/28/2016,0
2/29/2016,0
3/1/2016,0
3/2/2016,0
3/3/2016,0
3/4/2016,0
3/5/2016,0
3/6/2016,0
3/7/2016,0
3/8/2016,0
3/9/2016,0.19
3/10/2016,0
3/11/2016,0
3/12/2016,0
3/13/2016,0
3/14/2016,0
3/15/2016,0.08
3/16/2016,0.05
3/17/2016,0
3/18/2016,0
3/19/2016,0
3/20/2016,0
3/21/2016,0
3/22/2016,0
3/23/2016,0
3/24/2016,0
3/25/2016,0.01
3/26/2016,0.09
3/27/2016,0.01
3/28/2016,0
3/29/2016,0.09
3/30/2016,0.01
3/31/2016,0
4/1/2016,0
4/2/2016,0
4/3/2016,0
4/4/2016,0
4/5/2016,0
4/6/2016,0.01
4/7/2016,0
4/8/2016,0
4/9/2016,0
4/10/2016,0
4/11/2016,0.01
4/12/2016,0
4/13/2016,0.01
4/14/2016,0
4/15/2016,0
4/16/2016,0
4/17/2016,0.17
4/18/2016,0.15
4/19/2016,0
4/20/2016,0
4/21/2016,0
4/22/2016,0
4/23/2016,0.05
4/24/2016,0.05
4/25/2016,0
4/26/2016,0
4/27/2016,0
4/28/2016,0
4/29/2016,0
4/30/2016,0
5/1/2016,0
5/2/2016,0
5/3/2016,0.01
5/4/2016,0
5/5/2016,0.13
5/6/2016,0
5/7/2016,0.03
5/8/2016,0
5/9/2016,0
5/10/2016,0
5/11/2016,0
5/12/2016,0
5/13/2016,0
5/14/2016,0
5/15/2016,0.02
5/16/2016,0
5/17/2016,0
5/18/2016,0
5/19/2016,0
5/20/2016,0.01
5/21/2016,0.03
5/22/2016,0
5/23/2016,0
5/24/2016,0
5/25/2016,0
5/26/2016,0.06
5/27/2016,0
5/28/2016,0.1
5/29/2016,0.54
5/30/2016,0.16
5/31/2016,0.05
6/1/2016,0.06
6/2/2016,0
6/3/2016,0
6/4/2016,0
6/5/2016,0
6/6/2016,0
6/7/2016,0.01
6/8/2016,0
6/9/2016,0.01
6/10/2016,0.05
6/11/2016,0
6/12/2016,0.01
6/13/2016,0
6/14/2016,0
6/15/2016,0.01
6/16/2016,0.02
6/17/2016,0.02
6/18/2016,0
6/19/2016,0.01
6/20/2016,0.01
6/21/2016,0
6/22/2016,0
6/23/2016,0
6/24/2016,0.01
6/25/2016,0.03
6/26/2016,0.01
6/27/2016,0.01
6/28/2016,0
6/29/2016,0
6/30/2016,0
7/1/2016,0
7/2/2016,0
7/3/2016,0
7/4/2016,0.04
7/5/2016,0.02
7/6/2016,0.02
7/7/2016,0.01
7/8/2016,0
7/9/2016,0
7/10/2016,0.02
7/11/2016,0
7/12/2016,0
7/13/2016,0
7/14/2016,0
7/15/2016,0.46
7/16/2016,0.03
7/17/2016,0
7/18/2016,1.25
7/19/2016,0.03
7/20/2016,0
7/21/2016,0.04
7/22/2016,0.02
7/23/2016,0
7/24/2016,0.13
7/25/2016,4.2
7/26/2016,0
7/27/2016,0
7/28/2016,0
7/29/2016,0
7/30/2016,0
7/31/2016,0.06
8/1/2016,0.08
8/2/2016,0.05
8/3/2016,0
8/4/2016,0.04
8/5/2016,0.01
8/6/2016,0
8/7/2016,0.39
8/8/2016,0.02
8/9/2016,0
8/10/2016,0
8/11/2016,0
8/12/2016,0
8/13/2016,0
8/14/2016,0
8/15/2016,0
8/16/2016,0
8/17/2016,0
8/18/2016,0
8/19/2016,0.04
8/20/2016,0
8/21/2016,0.12
8/22/2016,0.4
8/23/2016,0
8/24/2016,0.08
8/25/2016,0.08
8/26/2016,0
8/27/2016,0
8/28/2016,0.01
8/29/2016,0
8/30/2016,0
8/31/2016,0.13
9/1/2016,0
9/2/2016,0
9/3/2016,0
9/4/2016,0.03
9/5/2016,
9/6/2016,
9/7/2016,0.05
9/8/2016,0
9/9/2016,0.03
9/10/2016,0
9/11/2016,0.05
9/12/2016,0
9/13/2016,0.02
9/14/2016,1.32
9/15/2016,0.42
9/16/2016,0.06
9/17/2016,0.05
9/18/2016,0
9/19/2016,0
9/20/2016,0
9/21/2016,0
9/22/2016,0.02
9/23/2016,0
9/24/2016,0
9/25/2016,0
9/26/2016,0.06
9/27/2016,0.02
9/28/2016,0
9/29/2016,0
9/30/2016,0
10/1/2016,0
10/2/2016,0
10/3/2016,0
10/4/2016,0
10/5/2016,0
10/6/2016,0
10/7/2016,0
10/8/2016,0
10/9/2016,0
10/10/2016,0
10/11/2016,0
10/12/2016,0
10/13/2016,0
10/14/2016,0
10/15/2016,0
10/16/2016,0
10/17/2016,0.01
10/18/2016,0
10/19/2016,0
10/20/2016,0
10/21/2016,0.05
10/22/2016,0.15
10/23/2016,0.01
10/24/2016,0
10/25/2016,0.03
10/26/2016,0
10/27/2016,0
10/28/2016,0
10/29/2016,0
10/30/2016,0.24
10/31/2016,0.03
11/1/2016,0
11/2/2016,0
11/3/2016,0
11/4/2016,0
11/5/2016,0
11/6/2016,0
11/7/2016,0
11/8/2016,0.07
11/9/2016,0
11/10/2016,0
11/11/2016,0
11/12/2016,0
11/13/2016,0
11/14/2016,0
11/15/2016,0
11/16/2016,0
11/17/2016,0
11/18/2016,0
11/19/2016,0.03
11/20/2016,0.05
11/21/2016,0.01
11/22/2016,0.13
11/23/2016,0.14
11/24/2016,0.05
11/25/2016,0.05
11/26/2016,0.05
11/27/2016,0
11/28/2016,0.01
11/29/2016,0
11/30/2016,0.14
12/1/2016,0.12
12/2/2016,0.03
12/3/2016,0
12/4/2016,0.03
12/5/2016,0.43
12/6/2016,0.02
12/7/2016,0
12/8/2016,0.03
12/9/2016,0.52
12/10/2016,0.05
12/11/2016,0.04
12/12/2016,0.01
12/13/2016,0.05
12/14/2016,0.03
12/15/2016,0
12/16/2016,0
12/17/2016,0.01
12/18/2016,0.13
12/19/2016,0.01
12/20/2016,0
12/21/2016,0
12/22/2016,0.01
12/23/2016,0.01
12/24/2016,0.01
12/25/2016,0
12/26/2016,0.02
12/27/2016,0
12/28/2016,0.02
12/29/2016,0.04
12/30/2016,0.12
12/31/2016,0.01
1/1/2017,0
1/2/2017,0
1/3/2017,0
1/4/2017,0
1/5/2017,0
1/6/2017,0
1/7/2017,0
1/8/2017,0
1/9/2017,0
1/10/2017,0
1/11/2017,0
1/12/2017,0
1/13/2017,0
1/14/2017,0
1/15/2017,0
1/16/2017,0
1/17/2017,0
1/18/2017,0
1/19/2017,0
1/20/2017,0
1/21/2017,0
1/22/2017,0.16
1/23/2017,0
1/24/2017,0.04
1/25/2017,0.03
1/26/2017,0
1/27/2017,0
1/28/2017,0
1/29/2017,0.18
1/30/2017,0
1/31/2017,0
2/1/2017,0
2/2/2017,0
2/3/2017,0
2/4/2017,0
2/5/2017,0
2/6/2017,0
2/7/2017,0.51
2/8/2017,0
2/9/2017,0
2/10/2017,0
2/11/2017,0.31
2/12/2017,2.62
2/13/2017,0.01
2/14/2017,0
2/15/2017,0
2/16/2017,0.07
2/17/2017,0
2/18/2017,0
2/19/2017,0
2/20/2017,0
2/21/2017,0.06
2/22/2017,0.06
2/23/2017,0.01
2/24/2017,0
2/25/2017,0.03
2/26/2017,0
2/27/2017,0
2/28/2017,0
3/1/2017,1.19
3/2/2017,0.73
3/3/2017,0.47
3/4/2017,0
3/5/2017,0.35
3/6/2017,0
3/7/2017,0
3/8/2017,0
3/9/2017,0
3/10/2017,0
3/11/2017,0
3/12/2017,0
3/13/2017,0
3/14/2017,0
3/15/2017,0
3/16/2017,0
3/17/2017,0
3/18/2017,0
3/19/2017,0
3/20/2017,0
3/21/2017,0
3/22/2017,0
3/23/2017,0
3/24/2017,0.02
3/25/2017,0
3/26/2017,0
3/27/2017,0
3/28/2017,0
3/29/2017,0
3/30/2017,0
3/31/2017,0
4/1/2017,0
4/2/2017,0
4/3/2017,0
4/4/2017,0
4/5/2017,0
4/6/2017,0
4/7/2017,0
4/8/2017,0
4/9/2017,0
4/10/2017,0
4/11/2017,0
4/12/2017,0
4/13/2017,0
4/14/2017,0.26
4/15/2017,0.01
4/16/2017,0
4/17/2017,0.02
4/18/2017,0
4/19/2017,0.02
4/20/2017,0.05
4/21/2017,0.23
4/22/2017,0.32
4/23/2017,0.03
4/24/2017,0
4/25/2017,0
4/26/2017,0
4/27/2017,0
4/28/2017,0
4/29/2017,0.12
4/30/2017,0.89
5/1/2017,0.26
5/2/2017,0
5/3/2017,0
5/4/2017,0
5/5/2017,0
5/6/2017,0
5/7/2017,0
5/8/2017,0
5/10/2017,0
5/11/2017,0.01
5/12/2017,0
5/13/2017,0
5/14/2017,0
5/15/2017,0.05
5/16/2017,0.01
5/17/2017,0
5/18/2017,0.01
5/19/2017,0
5/20/2017,0
5/21/2017,0
5/22/2017,0
5/23/2017,0.08
5/24/2017,0.13
5/25/2017,0.15
5/27/2017,0.01
5/28/2017,0.02
5/29/2017,0
5/30/2017,0.26
5/31/2017,0.02
6/1/2017,0
6/2/2017,0
6/3/2017,0.02
6/4/2017,0
6/5/2017,0
6/6/2017,0
6/7/2017,0
6/8/2017,0
6/9/2017,0
6/10/2017,0.04
6/11/2017,0.08
6/12/2017,0.02
6/13/2017,0
6/14/2017,0
6/15/2017,0
6/16/2017,0
6/17/2017,0
6/18/2017,0.05
6/19/2017,0
6/20/2017,0.02
6/21/2017,0
6/22/2017,0
6/23/2017,0
6/24/2017,0.06
6/25/2017,0
6/26/2017,0
6/27/2017,0
6/28/2017,0
6/29/2017,0
6/30/2017,0.08
7/1/2017,0.02
7/2/2017,0.02
7/3/2017,0.04
7/4/2017,0.04
7/5/2017,0
7/6/2017,0
7/7/2017,0
7/8/2017,0
7/9/2017,0
7/10/2017,0
7/11/2017,0
7/12/2017,0
7/13/2017,0.07
7/14/2017,0.02
7/15/2017,0
7/16/2017,0.02
7/17/2017,0.03
7/18/2017,0.05
7/20/2017,0.03
7/21/2017,0
7/22/2017,0.03
7/23/2017,0
7/24/2017,0.05
7/25/2017,0
7/26/2017,0
7/27/2017,0
7/28/2017,0
7/29/2017,0
7/30/2017,0
7/31/2017,0
8/1/2017,0.02
8/2/2017,0
8/3/2017,0
8/4/2017,0.02
8/5/2017,0
8/6/2017,0
8/7/2017,0
8/8/2017,0
8/9/2017,0
8/10/2017,0
8/11/2017,0
8/12/2017,0
8/13/2017,0
8/14/2017,0
8/15/2017,0.02
8/18/2017,0
8/19/2017,0
8/20/2017,0
8/21/2017,0
8/22/2017,0
8/23/2017,0
1/1/2010,0.28
1/2/2010,0
1/3/2010,0
1/4/2010,0
1/5/2010,0
1/6/2010,0.02
1/7/2010,0.38
1/8/2010,0.01
1/9/2010,0
1/10/2010,0
1/11/2010,0.03
1/12/2010,0
1/13/2010,0
1/14/2010,0
1/15/2010,0
1/16/2010,0
1/17/2010,0
1/18/2010,0
1/19/2010,0
1/20/2010,0.01
1/21/2010,0.04
1/22/2010,0
1/23/2010,0
1/24/2010,0
1/25/2010,0
1/26/2010,0
1/27/2010,0.12
1/28/2010,0.19
1/29/2010,0.19
1/30/2010,1.7
1/31/2010,0.28
2/1/2010,0.01
2/2/2010,0
2/3/2010,0.31
2/4/2010,0
2/5/2010,0
2/6/2010,0.06
2/7/2010,0
2/8/2010,0
2/9/2010,0
2/10/2010,0
2/13/2010,
2/14/2010,0
2/15/2010,0
2/16/2010,0
2/17/2010,0.02
2/18/2010,0
2/19/2010,0.05
2/20/2010,0.17
2/21/2010,0.04
2/22/2010,0.87
2/23/2010,0
2/24/2010,0
2/25/2010,0
2/26/2010,0
2/27/2010,0
2/28/2010,0
3/1/2010,0.04
3/2/2010,0
3/3/2010,0
3/4/2010,0.33
3/5/2010,0.21
3/6/2010,0.09
3/7/2010,0
3/8/2010,0.34
3/9/2010,0.05
3/10/2010,0.04
3/11/2010,0.09
3/12/2010,0.03
3/13/2010,0
3/14/2010,0
3/15/2010,0.16
3/16/2010,0.16
3/17/2010,0.4
3/18/2010,0.44
3/19/2010,0.08
3/20/2010,0.01
3/21/2010,0
3/22/2010,0
3/23/2010,0
3/24/2010,0.03
3/25/2010,0.01
3/26/2010,0.02
3/27/2010,0.01
3/28/2010,0.01
3/29/2010,0
3/30/2010,0.02
3/31/2010,0.02
4/1/2010,0.01
4/2/2010,0.02
4/3/2010,0.03
4/4/2010,0.13
4/5/2010,0.19
4/6/2010,0.07
4/7/2010,0.51
4/8/2010,0
4/9/2010,0.24
4/10/2010,0.03
4/11/2010,0.03
4/12/2010,0.01
4/13/2010,0.06
4/14/2010,0.07
4/15/2010,0
4/16/2010,0.03
4/17/2010,0.02
4/18/2010,0
4/19/2010,0.01
4/20/2010,0.06
4/21/2010,0
4/22/2010,0
4/23/2010,0.13
4/24/2010,0.15
4/25/2010,0
4/26/2010,0
4/27/2010,0.01
4/28/2010,0.07
4/29/2010,0.01
4/30/2010,0.02
5/1/2010,0.02
5/2/2010,0.03
5/3/2010,0.89
5/4/2010,0.07
5/5/2010,0
5/6/2010,0
5/7/2010,0.08
5/8/2010,0.01
5/9/2010,0
5/10/2010,0
5/11/2010,0
5/12/2010,0.01
5/13/2010,0.01
5/14/2010,0
5/15/2010,0.06
5/16/2010,0.1
5/17/2010,0
5/18/2010,0
5/19/2010,0
5/20/2010,0.08
5/21/2010,0.05
5/22/2010,0.05
5/23/2010,0.04
5/24/2010,0.07
5/25/2010,0.09
5/26/2010,0.08
5/27/2010,0
5/28/2010,0
5/29/2010,0.01
5/30/2010,0
5/31/2010,0.02
6/1/2010,0.03
6/2/2010,0
6/3/2010,0
6/4/2010,0
6/5/2010,0
6/6/2010,0
6/7/2010,0.02
6/8/2010,0
6/9/2010,0
6/10/2010,0.02
6/11/2010,0
6/12/2010,0
6/13/2010,0.01
6/14/2010,0.06
